first_name,last_name,payment_date,SUM(amount)
Mike,Hillyer,2005-08-01 18:44:36,0.99
Mike,Hillyer,2005-08-01 18:45:09,0.99
Jon,Stephens,2005-08-01 18:47:56,5.99
Jon,Stephens,2005-08-01 18:50:05,2.99
Jon,Stephens,2005-08-01 18:51:29,4.99
Mike,Hillyer,2005-08-01 18:51:48,2.99
Jon,Stephens,2005-08-01 18:53:48,0.99
Jon,Stephens,2005-08-01 18:53:53,2.99
Mike,Hillyer,2005-08-01 18:55:38,0.99
Jon,Stephens,2005-08-01 19:00:28,4.99
Jon,Stephens,2005-08-01 19:04:33,0.99
Jon,Stephens,2005-08-01 19:05:18,1.99
Mike,Hillyer,2005-08-01 19:07:08,4.99
Mike,Hillyer,2005-08-01 19:10:49,3.99
Jon,Stephens,2005-08-01 19:10:59,3.99
Jon,Stephens,2005-08-01 19:11:04,6.99
Mike,Hillyer,2005-08-01 19:14:53,3.99
Jon,Stephens,2005-08-01 19:15:08,2.99
Mike,Hillyer,2005-08-01 19:15:09,0.99
Mike,Hillyer,2005-08-01 19:21:11,2.99
Jon,Stephens,2005-08-01 19:21:42,8.99
Mike,Hillyer,2005-08-01 19:21:48,2.99
Mike,Hillyer,2005-08-01 19:25:18,5.99
Mike,Hillyer,2005-08-01 19:28:01,7.99
Mike,Hillyer,2005-08-01 19:28:47,0.99
Mike,Hillyer,2005-08-01 19:29:45,0.99
Mike,Hillyer,2005-08-01 19:30:21,2.99
Jon,Stephens,2005-08-01 19:31:24,7.99
Mike,Hillyer,2005-08-01 19:39:08,3.99
Jon,Stephens,2005-08-01 19:46:11,4.99
Mike,Hillyer,2005-08-01 19:50:32,5.99
Mike,Hillyer,2005-08-01 19:52:52,2.99
Mike,Hillyer,2005-08-01 19:53:13,6.99
Mike,Hillyer,2005-08-01 19:55:09,2.99
Jon,Stephens,2005-08-01 19:56:49,1.99
Mike,Hillyer,2005-08-01 19:57:06,2.99
Mike,Hillyer,2005-08-01 19:58:49,8.99
Jon,Stephens,2005-08-01 19:59:41,4.99
Mike,Hillyer,2005-08-01 20:01:24,4.99
Jon,Stephens,2005-08-01 20:02:01,4.99
Jon,Stephens,2005-08-01 20:06:00,5.99
Mike,Hillyer,2005-08-01 20:06:10,5.99
Jon,Stephens,2005-08-01 20:08:49,8.99
Mike,Hillyer,2005-08-01 20:09:24,3.99
Jon,Stephens,2005-08-01 20:12:33,10.99
Mike,Hillyer,2005-08-01 20:14:14,0.99
Mike,Hillyer,2005-08-01 20:17:03,2.99
Jon,Stephens,2005-08-01 20:22:44,4.99
Jon,Stephens,2005-08-01 20:22:51,10.98
Jon,Stephens,2005-08-01 20:25:20,7.99
Jon,Stephens,2005-08-01 20:25:35,2.99
Jon,Stephens,2005-08-01 20:28:39,4.99
Mike,Hillyer,2005-08-01 20:32:27,2.99
Jon,Stephens,2005-08-01 20:32:42,0.99
Jon,Stephens,2005-08-01 20:34:51,0.99
Mike,Hillyer,2005-08-01 20:36:29,4.99
Mike,Hillyer,2005-08-01 20:37:23,0.99
Mike,Hillyer,2005-08-01 20:39:32,6.99
Mike,Hillyer,2005-08-01 20:43:02,2.99
Jon,Stephens,2005-08-01 20:45:39,0.99
Mike,Hillyer,2005-08-01 20:49:35,4.99
Jon,Stephens,2005-08-01 20:51:10,6.99
Mike,Hillyer,2005-08-01 20:53:45,6.99
Jon,Stephens,2005-08-01 20:54:33,4.99
Mike,Hillyer,2005-08-01 20:59:52,2.99
Jon,Stephens,2005-08-01 20:59:58,10.99
Mike,Hillyer,2005-08-01 21:03:50,6.99
Jon,Stephens,2005-08-01 21:11:39,4.99
Mike,Hillyer,2005-08-01 21:11:54,7.99
Mike,Hillyer,2005-08-01 21:14:24,2.99
Mike,Hillyer,2005-08-01 21:22:41,2.99
Mike,Hillyer,2005-08-01 21:23:25,4.99
Mike,Hillyer,2005-08-01 21:23:37,4.99
Jon,Stephens,2005-08-01 21:24:28,5.99
Mike,Hillyer,2005-08-01 21:24:55,1.99
Mike,Hillyer,2005-08-01 21:29:34,7.99
Mike,Hillyer,2005-08-01 21:35:01,10.99
Jon,Stephens,2005-08-01 21:37:10,0.99
Jon,Stephens,2005-08-01 21:37:55,2.99
Mike,Hillyer,2005-08-01 21:38:37,1.99
Jon,Stephens,2005-08-01 21:41:52,2.99
Jon,Stephens,2005-08-01 21:44:24,2.99
Mike,Hillyer,2005-08-01 21:48:03,2.99
Mike,Hillyer,2005-08-01 21:51:15,7.99
Jon,Stephens,2005-08-01 21:56:37,4.99
Mike,Hillyer,2005-08-01 21:56:41,0.99
Jon,Stephens,2005-08-01 22:02:51,0.99
Mike,Hillyer,2005-08-01 22:03:10,4.99
Jon,Stephens,2005-08-01 22:03:31,4.99
Jon,Stephens,2005-08-01 22:07:44,4.99
Mike,Hillyer,2005-08-01 22:09:35,1.99
Mike,Hillyer,2005-08-01 22:18:32,5.99
Mike,Hillyer,2005-08-01 22:22:07,4.99
Jon,Stephens,2005-08-01 22:22:11,0.99
Jon,Stephens,2005-08-01 22:23:37,2.99
Jon,Stephens,2005-08-01 22:25:29,4.99
Jon,Stephens,2005-08-01 22:26:10,4.99
Jon,Stephens,2005-08-01 22:37:11,1.99
Mike,Hillyer,2005-08-01 22:39:27,0.99
Mike,Hillyer,2005-08-01 22:40:39,3.99
Jon,Stephens,2005-08-01 22:41:15,6.99
Mike,Hillyer,2005-08-01 22:41:16,4.99
Mike,Hillyer,2005-08-01 22:43:00,2.99
Mike,Hillyer,2005-08-01 22:43:12,2.99
Mike,Hillyer,2005-08-01 22:46:21,2.99
Jon,Stephens,2005-08-01 22:48:57,4.99
Mike,Hillyer,2005-08-01 22:51:08,4.99
Mike,Hillyer,2005-08-01 22:52:45,2.99
Mike,Hillyer,2005-08-01 22:52:57,4.99
Mike,Hillyer,2005-08-01 22:53:40,2.99
Jon,Stephens,2005-08-01 22:54:27,5.99
Mike,Hillyer,2005-08-01 22:54:28,0.99
Jon,Stephens,2005-08-01 22:59:10,4.99
Jon,Stephens,2005-08-01 23:00:22,4.99
Mike,Hillyer,2005-08-01 23:05:33,2.99
Mike,Hillyer,2005-08-01 23:07:56,6.99
Mike,Hillyer,2005-08-01 23:13:00,5.99
Jon,Stephens,2005-08-01 23:16:10,3.99
Jon,Stephens,2005-08-01 23:17:06,7.99
Jon,Stephens,2005-08-01 23:18:06,6.99
Mike,Hillyer,2005-08-01 23:22:45,7.99
Mike,Hillyer,2005-08-01 23:24:53,6.99
Jon,Stephens,2005-08-01 23:25:55,6.99
Jon,Stephens,2005-08-01 23:28:00,2.99
Mike,Hillyer,2005-08-01 23:28:49,4.99
Mike,Hillyer,2005-08-01 23:29:58,6.99
Mike,Hillyer,2005-08-01 23:30:22,2.99
Mike,Hillyer,2005-08-01 23:36:10,4.99
Jon,Stephens,2005-08-01 23:37:39,2.99
Mike,Hillyer,2005-08-01 23:38:34,5.99
Jon,Stephens,2005-08-01 23:39:21,1.99
Jon,Stephens,2005-08-01 23:41:24,5.99
Mike,Hillyer,2005-08-01 23:43:03,7.99
Jon,Stephens,2005-08-01 23:46:58,4.99
Jon,Stephens,2005-08-01 23:47:03,2.99
Mike,Hillyer,2005-08-01 23:47:54,1.99
Mike,Hillyer,2005-08-01 23:49:33,9.99
Jon,Stephens,2005-08-01 23:50:22,1.99
Jon,Stephens,2005-08-01 23:51:00,3.99
Mike,Hillyer,2005-08-01 23:53:45,8.99
Mike,Hillyer,2005-08-01 23:58:45,4.99
Mike,Hillyer,2005-08-02 00:00:33,4.99
Mike,Hillyer,2005-08-02 00:00:54,5.99
Mike,Hillyer,2005-08-02 00:02:06,4.99
Jon,Stephens,2005-08-02 00:06:37,0.99
Mike,Hillyer,2005-08-02 00:07:14,2.99
Jon,Stephens,2005-08-02 00:07:20,2.99
Jon,Stephens,2005-08-02 00:08:39,2.99
Mike,Hillyer,2005-08-02 00:11:39,5.99
Jon,Stephens,2005-08-02 00:12:32,2.99
Mike,Hillyer,2005-08-02 00:12:46,1.99
Mike,Hillyer,2005-08-02 00:17:34,2.99
Mike,Hillyer,2005-08-02 00:18:07,6.99
Mike,Hillyer,2005-08-02 00:18:59,6.99
Jon,Stephens,2005-08-02 00:22:46,3.99
Mike,Hillyer,2005-08-02 00:22:49,2.99
Mike,Hillyer,2005-08-02 00:24:15,2.99
Jon,Stephens,2005-08-02 00:25:15,6.99
Jon,Stephens,2005-08-02 00:26:54,0.99
Mike,Hillyer,2005-08-02 00:27:12,4.99
Mike,Hillyer,2005-08-02 00:27:24,4.99
Mike,Hillyer,2005-08-02 00:27:50,2.99
Mike,Hillyer,2005-08-02 00:30:34,4.99
Jon,Stephens,2005-08-02 00:31:00,2.99
Mike,Hillyer,2005-08-02 00:31:44,0.99
Jon,Stephens,2005-08-02 00:31:58,0.99
Jon,Stephens,2005-08-02 00:32:04,5.99
Jon,Stephens,2005-08-02 00:33:12,6.99
Mike,Hillyer,2005-08-02 00:33:20,1.99
Mike,Hillyer,2005-08-02 00:34:12,2.99
Jon,Stephens,2005-08-02 00:38:14,6.99
Jon,Stephens,2005-08-02 00:47:16,5.99
Mike,Hillyer,2005-08-02 00:47:19,0.99
Jon,Stephens,2005-08-02 00:47:33,0.99
Jon,Stephens,2005-08-02 00:51:37,7.99
Mike,Hillyer,2005-08-02 00:52:34,2.99
Mike,Hillyer,2005-08-02 00:52:35,2.99
Jon,Stephens,2005-08-02 00:52:45,2.99
Mike,Hillyer,2005-08-02 00:54:33,4.99
Jon,Stephens,2005-08-02 00:58:46,4.99
Mike,Hillyer,2005-08-02 01:09:55,0.99
Jon,Stephens,2005-08-02 01:12:06,3.99
Jon,Stephens,2005-08-02 01:12:13,5.99
Mike,Hillyer,2005-08-02 01:12:35,0.99
Mike,Hillyer,2005-08-02 01:16:59,0.99
Mike,Hillyer,2005-08-02 01:19:33,2.99
Mike,Hillyer,2005-08-02 01:23:42,0.99
Mike,Hillyer,2005-08-02 01:29:57,2.99
Jon,Stephens,2005-08-02 01:30:21,1.99
Mike,Hillyer,2005-08-02 01:34:26,2.99
Mike,Hillyer,2005-08-02 01:35:44,2.99
Jon,Stephens,2005-08-02 01:35:46,4.99
Mike,Hillyer,2005-08-02 01:41:59,2.99
Jon,Stephens,2005-08-02 01:43:02,4.99
Mike,Hillyer,2005-08-02 01:45:59,2.99
Jon,Stephens,2005-08-02 01:47:04,2.99
Mike,Hillyer,2005-08-02 01:51:48,4.99
Mike,Hillyer,2005-08-02 01:53:06,4.99
Mike,Hillyer,2005-08-02 01:53:59,2.99
Jon,Stephens,2005-08-02 01:54:34,5.99
Jon,Stephens,2005-08-02 01:58:36,4.99
Jon,Stephens,2005-08-02 02:00:03,0.99
Jon,Stephens,2005-08-02 02:04:03,3.99
Mike,Hillyer,2005-08-02 02:04:43,4.99
Jon,Stephens,2005-08-02 02:05:04,2.99
Mike,Hillyer,2005-08-02 02:05:59,2.99
Mike,Hillyer,2005-08-02 02:06:18,4.99
Mike,Hillyer,2005-08-02 02:10:56,0.99
Jon,Stephens,2005-08-02 02:11:03,0.99
Jon,Stephens,2005-08-02 02:14:10,4.99
Mike,Hillyer,2005-08-02 02:14:33,3.99
Jon,Stephens,2005-08-02 02:14:40,3.99
Jon,Stephens,2005-08-02 02:15:01,2.99
Mike,Hillyer,2005-08-02 02:20:19,8.99
Mike,Hillyer,2005-08-02 02:24:38,2.99
Mike,Hillyer,2005-08-02 02:26:37,1.99
Mike,Hillyer,2005-08-02 02:31:15,9.99
Jon,Stephens,2005-08-02 02:34:12,4.99
Jon,Stephens,2005-08-02 02:35:44,4.99
Jon,Stephens,2005-08-02 02:38:07,3.99
Jon,Stephens,2005-08-02 02:44:59,2.99
Mike,Hillyer,2005-08-02 02:46:22,2.99
Jon,Stephens,2005-08-02 02:50:49,7.99
Jon,Stephens,2005-08-02 02:52:18,5.99
Mike,Hillyer,2005-08-02 02:54:53,5.99
Jon,Stephens,2005-08-02 02:55:04,9.99
Mike,Hillyer,2005-08-02 03:00:18,6.99
Mike,Hillyer,2005-08-02 03:05:22,0.99
Jon,Stephens,2005-08-02 03:06:20,0.99
Mike,Hillyer,2005-08-02 03:08:29,3.99
Mike,Hillyer,2005-08-02 03:11:33,5.99
Mike,Hillyer,2005-08-02 03:16:31,10.99
Mike,Hillyer,2005-08-02 03:17:29,2.99
Jon,Stephens,2005-08-02 03:20:03,4.99
Mike,Hillyer,2005-08-02 03:20:23,5.99
Mike,Hillyer,2005-08-02 03:20:39,4.99
Mike,Hillyer,2005-08-02 03:23:17,6.99
Mike,Hillyer,2005-08-02 03:23:23,4.99
Mike,Hillyer,2005-08-02 03:24:04,2.99
Jon,Stephens,2005-08-02 03:25:08,2.99
Mike,Hillyer,2005-08-02 03:26:35,4.99
Mike,Hillyer,2005-08-02 03:28:21,4.99
Mike,Hillyer,2005-08-02 03:28:38,6.99
Mike,Hillyer,2005-08-02 03:30:24,1.99
Mike,Hillyer,2005-08-02 03:32:34,7.99
Mike,Hillyer,2005-08-02 03:33:14,4.99
Jon,Stephens,2005-08-02 03:33:30,5.99
Jon,Stephens,2005-08-02 03:37:13,4.99
Jon,Stephens,2005-08-02 03:39:39,6.99
Jon,Stephens,2005-08-02 03:46:18,5.99
Mike,Hillyer,2005-08-02 03:47:55,6.99
Mike,Hillyer,2005-08-02 03:48:13,4.99
Mike,Hillyer,2005-08-02 03:48:17,0.99
Jon,Stephens,2005-08-02 03:56:23,6.99
Jon,Stephens,2005-08-02 04:00:19,3.99
Jon,Stephens,2005-08-02 04:00:47,0.99
Jon,Stephens,2005-08-02 04:02:16,0.99
Jon,Stephens,2005-08-02 04:03:13,7.99
Jon,Stephens,2005-08-02 04:04:32,2.99
Jon,Stephens,2005-08-02 04:06:46,8.99
Mike,Hillyer,2005-08-02 04:08:17,4.99
Jon,Stephens,2005-08-02 04:08:25,2.99
Mike,Hillyer,2005-08-02 04:09:42,7.99
Jon,Stephens,2005-08-02 04:10:52,6.99
Jon,Stephens,2005-08-02 04:11:25,0.99
Jon,Stephens,2005-08-02 04:11:48,4.99
Mike,Hillyer,2005-08-02 04:12:17,4.99
Mike,Hillyer,2005-08-02 04:12:27,9.99
Jon,Stephens,2005-08-02 04:16:37,5.99
Mike,Hillyer,2005-08-02 04:17:32,4.99
Mike,Hillyer,2005-08-02 04:17:53,2.99
Jon,Stephens,2005-08-02 04:19:11,4.99
Mike,Hillyer,2005-08-02 04:24:23,3.99
Mike,Hillyer,2005-08-02 04:30:02,3.99
Mike,Hillyer,2005-08-02 04:30:19,0.99
Jon,Stephens,2005-08-02 04:35:24,5.99
Mike,Hillyer,2005-08-02 04:36:52,4.99
Jon,Stephens,2005-08-02 04:38:17,5.99
Jon,Stephens,2005-08-02 04:40:54,3.99
Jon,Stephens,2005-08-02 04:41:06,4.99
Jon,Stephens,2005-08-02 04:41:12,0.99
Mike,Hillyer,2005-08-02 04:41:17,8.99
Jon,Stephens,2005-08-02 04:45:01,0.99
Mike,Hillyer,2005-08-02 04:46:53,3.99
Mike,Hillyer,2005-08-02 04:48:00,0.99
Mike,Hillyer,2005-08-02 04:48:11,3.99
Jon,Stephens,2005-08-02 04:49:02,7.99
Mike,Hillyer,2005-08-02 04:50:55,6.99
Jon,Stephens,2005-08-02 04:53:13,3.99
Jon,Stephens,2005-08-02 04:56:14,3.99
Jon,Stephens,2005-08-02 04:56:45,4.99
Jon,Stephens,2005-08-02 05:02:56,4.99
Jon,Stephens,2005-08-02 05:03:05,2.99
Mike,Hillyer,2005-08-02 05:04:18,8.99
Mike,Hillyer,2005-08-02 05:05:23,0.99
Jon,Stephens,2005-08-02 05:05:52,2.99
Jon,Stephens,2005-08-02 05:05:53,0.99
Jon,Stephens,2005-08-02 05:06:17,5.99
Jon,Stephens,2005-08-02 05:06:23,4.99
Jon,Stephens,2005-08-02 05:06:27,0.99
Jon,Stephens,2005-08-02 05:07:07,2.99
Jon,Stephens,2005-08-02 05:09:42,0.99
Mike,Hillyer,2005-08-02 05:10:54,5.99
Mike,Hillyer,2005-08-02 05:12:22,4.99
Mike,Hillyer,2005-08-02 05:13:00,4.99
Jon,Stephens,2005-08-02 05:19:13,4.99
Jon,Stephens,2005-08-02 05:19:51,0.99
Mike,Hillyer,2005-08-02 05:27:53,4.99
Mike,Hillyer,2005-08-02 05:29:31,2.99
Jon,Stephens,2005-08-02 05:29:48,0.99
Mike,Hillyer,2005-08-02 05:30:11,2.99
Mike,Hillyer,2005-08-02 05:35:03,2.99
Mike,Hillyer,2005-08-02 05:36:38,2.99
Mike,Hillyer,2005-08-02 05:38:31,5.99
Jon,Stephens,2005-08-02 05:39:12,4.99
Jon,Stephens,2005-08-02 05:46:05,4.99
Jon,Stephens,2005-08-02 05:47:10,4.99
Jon,Stephens,2005-08-02 05:48:20,5.99
Mike,Hillyer,2005-08-02 05:51:10,4.99
Mike,Hillyer,2005-08-02 05:51:20,1.99
Jon,Stephens,2005-08-02 05:52:58,5.99
Mike,Hillyer,2005-08-02 05:53:35,4.99
Mike,Hillyer,2005-08-02 05:54:17,4.99
Mike,Hillyer,2005-08-02 05:54:53,2.99
Jon,Stephens,2005-08-02 05:55:39,5.99
Jon,Stephens,2005-08-02 05:56:29,4.99
Mike,Hillyer,2005-08-02 05:58:12,0.99
Mike,Hillyer,2005-08-02 05:59:42,7.99
Mike,Hillyer,2005-08-02 06:00:53,0.99
Jon,Stephens,2005-08-02 06:03:22,4.99
Mike,Hillyer,2005-08-02 06:03:53,2.99
Jon,Stephens,2005-08-02 06:04:33,6.99
Mike,Hillyer,2005-08-02 06:04:44,0.99
Jon,Stephens,2005-08-02 06:05:27,3.99
Jon,Stephens,2005-08-02 06:07:54,0.99
Jon,Stephens,2005-08-02 06:08:34,4.99
Jon,Stephens,2005-08-02 06:09:20,5.99
Mike,Hillyer,2005-08-02 06:15:07,4.99
Jon,Stephens,2005-08-02 06:15:40,3.99
Mike,Hillyer,2005-08-02 06:17:16,4.99
Mike,Hillyer,2005-08-02 06:23:39,3.99
Mike,Hillyer,2005-08-02 06:26:19,5.99
Jon,Stephens,2005-08-02 06:27:13,3.99
Mike,Hillyer,2005-08-02 06:33:07,7.99
Mike,Hillyer,2005-08-02 06:36:05,4.99
Mike,Hillyer,2005-08-02 06:36:27,6.99
Jon,Stephens,2005-08-02 06:38:19,4.99
Mike,Hillyer,2005-08-02 06:38:44,3.99
Jon,Stephens,2005-08-02 06:41:38,6.99
Mike,Hillyer,2005-08-02 06:48:18,7.99
Jon,Stephens,2005-08-02 06:50:18,0.99
Jon,Stephens,2005-08-02 06:52:54,4.99
Jon,Stephens,2005-08-02 06:53:48,0.99
Jon,Stephens,2005-08-02 06:55:17,4.99
Jon,Stephens,2005-08-02 06:57:55,2.99
Jon,Stephens,2005-08-02 06:58:32,7.99
Jon,Stephens,2005-08-02 07:03:24,8.99
Mike,Hillyer,2005-08-02 07:08:07,0.99
Jon,Stephens,2005-08-02 07:09:34,0.99
Mike,Hillyer,2005-08-02 07:10:39,0.99
Jon,Stephens,2005-08-02 07:10:53,2.99
Jon,Stephens,2005-08-02 07:10:57,0.99
Mike,Hillyer,2005-08-02 07:13:03,0.99
Jon,Stephens,2005-08-02 07:21:43,3.99
Jon,Stephens,2005-08-02 07:24:23,2.99
Jon,Stephens,2005-08-02 07:24:47,8.99
Jon,Stephens,2005-08-02 07:26:43,4.99
Mike,Hillyer,2005-08-02 07:26:58,2.99
Mike,Hillyer,2005-08-02 07:29:10,4.99
Jon,Stephens,2005-08-02 07:29:56,2.99
Jon,Stephens,2005-08-02 07:30:14,2.99
Mike,Hillyer,2005-08-02 07:30:19,5.99
Jon,Stephens,2005-08-02 07:32:01,4.99
Mike,Hillyer,2005-08-02 07:34:19,4.99
Jon,Stephens,2005-08-02 07:36:44,2.99
Mike,Hillyer,2005-08-02 07:38:44,10.99
Mike,Hillyer,2005-08-02 07:41:41,5.99
Mike,Hillyer,2005-08-02 07:48:31,0.99
Jon,Stephens,2005-08-02 07:52:20,2.99
Mike,Hillyer,2005-08-02 07:56:40,3.99
Mike,Hillyer,2005-08-02 07:56:41,2.99
Mike,Hillyer,2005-08-02 07:58:50,4.99
Mike,Hillyer,2005-08-02 07:59:49,4.99
Jon,Stephens,2005-08-02 08:03:02,4.99
Mike,Hillyer,2005-08-02 08:03:20,5.99
Jon,Stephens,2005-08-02 08:05:19,0.99
Mike,Hillyer,2005-08-02 08:05:46,3.99
Mike,Hillyer,2005-08-02 08:06:18,3.99
Jon,Stephens,2005-08-02 08:07:12,4.99
Jon,Stephens,2005-08-02 08:08:00,5.99
Jon,Stephens,2005-08-02 08:08:24,5.99
Mike,Hillyer,2005-08-02 08:08:30,4.99
Mike,Hillyer,2005-08-02 08:09:54,6.99
Mike,Hillyer,2005-08-02 08:09:58,2.99
Mike,Hillyer,2005-08-02 08:13:31,0.99
Jon,Stephens,2005-08-02 08:17:38,4.99
Mike,Hillyer,2005-08-02 08:19:38,0.99
Jon,Stephens,2005-08-02 08:20:01,0.99
Jon,Stephens,2005-08-02 08:20:29,4.99
Mike,Hillyer,2005-08-02 08:20:31,2.99
Mike,Hillyer,2005-08-02 08:21:27,4.99
Mike,Hillyer,2005-08-02 08:25:14,2.99
Jon,Stephens,2005-08-02 08:26:24,2.99
Mike,Hillyer,2005-08-02 08:26:45,0.99
Jon,Stephens,2005-08-02 08:31:06,2.99
Jon,Stephens,2005-08-02 08:34:40,5.99
Jon,Stephens,2005-08-02 08:36:03,0.99
Mike,Hillyer,2005-08-02 08:44:18,2.99
Jon,Stephens,2005-08-02 08:44:44,9.99
Jon,Stephens,2005-08-02 08:47:04,4.99
Mike,Hillyer,2005-08-02 08:48:31,4.99
Jon,Stephens,2005-08-02 08:49:09,0.99
Jon,Stephens,2005-08-02 08:54:17,2.99
Mike,Hillyer,2005-08-02 08:55:25,1.99
Jon,Stephens,2005-08-02 08:55:35,4.99
Mike,Hillyer,2005-08-02 08:59:04,0.99
Jon,Stephens,2005-08-02 09:00:59,0.99
Jon,Stephens,2005-08-02 09:03:25,2.99
Jon,Stephens,2005-08-02 09:08:44,2.99
Mike,Hillyer,2005-08-02 09:08:59,2.99
Jon,Stephens,2005-08-02 09:10:04,1.99
Jon,Stephens,2005-08-02 09:14:09,4.99
Jon,Stephens,2005-08-02 09:15:45,0.99
Jon,Stephens,2005-08-02 09:19:22,10.99
Mike,Hillyer,2005-08-02 09:22:25,4.99
Jon,Stephens,2005-08-02 09:22:57,1.99
Jon,Stephens,2005-08-02 09:25:31,2.99
Jon,Stephens,2005-08-02 09:26:16,2.99
Jon,Stephens,2005-08-02 09:27:36,6.99
Jon,Stephens,2005-08-02 09:27:45,0.99
Mike,Hillyer,2005-08-02 09:29:11,2.99
Jon,Stephens,2005-08-02 09:30:11,4.99
Mike,Hillyer,2005-08-02 09:32:54,0.99
Mike,Hillyer,2005-08-02 09:39:17,4.99
Jon,Stephens,2005-08-02 09:43:24,0.99
Mike,Hillyer,2005-08-02 09:45:32,1.99
Jon,Stephens,2005-08-02 09:45:54,4.99
Jon,Stephens,2005-08-02 09:47:08,5.99
Jon,Stephens,2005-08-02 09:51:43,5.99
Mike,Hillyer,2005-08-02 09:51:46,2.99
Mike,Hillyer,2005-08-02 09:52:44,4.99
Jon,Stephens,2005-08-02 09:53:36,3.99
Mike,Hillyer,2005-08-02 09:54:19,3.99
Jon,Stephens,2005-08-02 09:54:50,2.99
Jon,Stephens,2005-08-02 09:55:28,0.99
Mike,Hillyer,2005-08-02 09:56:06,2.99
Jon,Stephens,2005-08-02 09:58:15,0.99
Jon,Stephens,2005-08-02 09:58:28,6.99
Mike,Hillyer,2005-08-02 10:00:55,4.99
Jon,Stephens,2005-08-02 10:05:30,0.99
Mike,Hillyer,2005-08-02 10:05:57,1.99
Jon,Stephens,2005-08-02 10:07:54,4.99
Mike,Hillyer,2005-08-02 10:08:40,0.99
Mike,Hillyer,2005-08-02 10:10:56,8.99
Mike,Hillyer,2005-08-02 10:12:17,2.99
Jon,Stephens,2005-08-02 10:14:58,6.99
Jon,Stephens,2005-08-02 10:15:51,6.99
Jon,Stephens,2005-08-02 10:19:42,8.98
Jon,Stephens,2005-08-02 10:21:53,5.99
Jon,Stephens,2005-08-02 10:23:41,4.99
Jon,Stephens,2005-08-02 10:27:52,7.99
Jon,Stephens,2005-08-02 10:28:00,7.99
Mike,Hillyer,2005-08-02 10:32:11,2.99
Jon,Stephens,2005-08-02 10:38:47,2.99
Mike,Hillyer,2005-08-02 10:39:43,3.99
Mike,Hillyer,2005-08-02 10:43:48,6.99
Jon,Stephens,2005-08-02 10:48:10,2.99
Mike,Hillyer,2005-08-02 10:50:06,4.99
Jon,Stephens,2005-08-02 10:54:30,5.99
Mike,Hillyer,2005-08-02 10:55:03,0.99
Mike,Hillyer,2005-08-02 10:55:14,4.99
Mike,Hillyer,2005-08-02 11:00:32,4.99
Mike,Hillyer,2005-08-02 11:01:26,3.99
Jon,Stephens,2005-08-02 11:04:35,0.99
Mike,Hillyer,2005-08-02 11:12:08,0.99
Mike,Hillyer,2005-08-02 11:16:19,10.99
Jon,Stephens,2005-08-02 11:17:11,3.99
Jon,Stephens,2005-08-02 11:17:23,6.99
Mike,Hillyer,2005-08-02 11:21:34,0.99
Jon,Stephens,2005-08-02 11:24:07,7.99
Jon,Stephens,2005-08-02 11:29:41,4.99
Mike,Hillyer,2005-08-02 11:31:33,4.99
Jon,Stephens,2005-08-02 11:35:53,5.99
Mike,Hillyer,2005-08-02 11:42:23,0.99
Mike,Hillyer,2005-08-02 11:42:40,9.99
Jon,Stephens,2005-08-02 11:45:07,2.99
Mike,Hillyer,2005-08-02 11:45:15,3.99
Mike,Hillyer,2005-08-02 11:47:40,7.99
Jon,Stephens,2005-08-02 11:48:36,2.99
Mike,Hillyer,2005-08-02 11:49:16,7.99
Mike,Hillyer,2005-08-02 11:51:57,7.99
Jon,Stephens,2005-08-02 11:52:41,4.99
Jon,Stephens,2005-08-02 11:56:31,2.99
Jon,Stephens,2005-08-02 11:56:54,4.99
Jon,Stephens,2005-08-02 11:58:03,6.99
Jon,Stephens,2005-08-02 12:01:30,0.99
Mike,Hillyer,2005-08-02 12:02:37,0.99
Mike,Hillyer,2005-08-02 12:09:45,2.99
Mike,Hillyer,2005-08-02 12:15:54,4.99
Mike,Hillyer,2005-08-02 12:16:48,0.99
Mike,Hillyer,2005-08-02 12:18:29,0.99
Mike,Hillyer,2005-08-02 12:18:35,4.99
Mike,Hillyer,2005-08-02 12:19:50,8.99
Mike,Hillyer,2005-08-02 12:20:42,4.99
Mike,Hillyer,2005-08-02 12:23:43,4.99
Mike,Hillyer,2005-08-02 12:26:31,7.99
Jon,Stephens,2005-08-02 12:29:12,1.99
Jon,Stephens,2005-08-02 12:30:20,0.99
Jon,Stephens,2005-08-02 12:31:41,4.99
Mike,Hillyer,2005-08-02 12:32:12,2.99
Mike,Hillyer,2005-08-02 12:32:28,2.99
Jon,Stephens,2005-08-02 12:34:27,2.99
Jon,Stephens,2005-08-02 12:40:38,4.99
Jon,Stephens,2005-08-02 12:43:27,4.99
Jon,Stephens,2005-08-02 12:47:30,2.99
Mike,Hillyer,2005-08-02 12:48:05,8.99
Mike,Hillyer,2005-08-02 12:55:23,2.99
Mike,Hillyer,2005-08-02 12:56:37,5.99
Mike,Hillyer,2005-08-02 12:59:08,4.99
Jon,Stephens,2005-08-02 13:02:11,4.99
Mike,Hillyer,2005-08-02 13:04:12,9.99
Jon,Stephens,2005-08-02 13:06:11,5.99
Mike,Hillyer,2005-08-02 13:12:17,0.99
Mike,Hillyer,2005-08-02 13:13:21,0.99
Jon,Stephens,2005-08-02 13:17:21,5.99
Jon,Stephens,2005-08-02 13:24:01,0.99
Jon,Stephens,2005-08-02 13:25:50,0.99
